"latitude","longitude","name","country","refcode"
14.4812002182007,-11.4043998718262,"Kayes Dag Dag Airport","ML","GAKY"
14.5128002167,-4.07955980301,"Mopti Airport","ML","GAMB"
16.7304992675781,-3.00758004188538,"Timbuktu Airport","ML","GATB"
14.1038999557495,98.2035980224609,"Dawei Airport","MM","VYDW"
19.623501,96.200996,"Naypyidaw Airport","MM","VYEL"
20.7469997406006,96.7919998168945,"Heho Airport","MM","VYHH"
21.3015995025635,99.6360015869141,"Kengtung Airport","MM","VYKG"
19.426399230957,93.534797668457,"Kyaukpyu Airport","MM","VYKP"
10.0493001937866,98.5380020141602,"Kawthoung Airport","MM","VYKT"
19.691499710083,97.2147979736328,"Loikaw Airport","MM","VYLK"
22.9778995513916,97.752197265625,"Lashio Airport","MM","VYLS"
21.7021999359131,95.977897644043,"Mandalay International Airport","MM","VYMD"
12.4398002624512,98.6214981079102,"Myeik Airport","MM","VYME"
25.3836002349854,97.3518981933594,"Myitkyina Airport","MM","VYMK"
20.8864002227783,95.8927917480469,"Meiktila Air Base","MM","VYML"
23.0925006866455,96.6453018188477,"Momeik Airport","MM","VYMO"
20.5167999267578,99.2567977905273,"Mong Hsat Airport","MM","VYMS"
25.3544006348,97.2951965332,"Nampong Air Base","MM","VYNP"
20.8904991149902,97.7359008789062,"Namsang Airport","MM","VYNS"
27.3299007415771,97.4263000488281,"Putao Airport","MM","VYPT"
20.9416999816895,95.9144973754883,"Shante Air Base","MM","VYST"
20.1326999664307,92.8725967407227,"Sittwe Airport","MM","VYSW"
18.4606990814209,94.3001022338867,"Thandwe Airport","MM","VYTD"
20.4838008880615,99.9354019165039,"Tachileik Airport","MM","VYTL"
16.9073009491,96.1332015991,"Yangon International Airport","MM","VYYY"
46.250301361084,102.802001953125,"Arvaikheer Airport","MN","ZMAH"
46.3763999938965,96.2210998535156,"Altai Airport","MN","ZMAT"
46.1632995605469,100.704002380371,"Bayankhongor Airport","MN","ZMBH"
48.8549995422363,103.475997924805,"Bulgan Airport","MN","ZMBN"
46.6603012084961,113.285003662109,"Baruun Urt Airport","MN","ZMBU"
48.1357002258301,114.646003723145,"Choibalsan Airport","MN","ZMCD"
47.646916,106.819833,"Ulaanbaatar International Airport","MN","ZMCK"
43.5917015075684,104.430000305176,"Dalanzadgad Airport","MN","ZMDZ"
47.9541015625,91.6281967163086,"Khovd Airport","MN","ZMKD"
49.6632995605469,100.098999023438,"Mörön Airport","MN","ZMMN"
47.843102,106.766998,"Buyant-Ukhaa International Airport","MN","ZMUB"
22.149599,113.592003,"Macau International Airport","MO","VMMC"
14.1743001937866,145.24299621582,"Rota International Airport","MP","PGRO"
15.119,145.729004,"Saipan International Airport","MP","PGSN"
14.9991998672485,145.619003295898,"Tinian International Airport","MP","PGWT"
14.5909996032715,-61.0032005310059,"Martinique Aimé Césaire International Airport","MQ","TFFF"
18.31,-15.9697222,"Nouakchott–Oumtounsy International Airport","MR","GQNO"
20.506799697876,-13.0431995391846,"Atar International Airport","MR","GQPA"
20.9330997467041,-17.0300006866455,"Nouadhibou International Airport","MR","GQPP"
16.7914009094238,-62.1932983398438,"John A. Osborne Airport","MS","TRPG"
35.857498,14.4775,"Malta International Airport","MT","LMML"
-20.430201,57.683601,"Sir Seewoosagur Ramgoolam International Airport","MU","FIMP"
-19.7577,63.361,"Sir Charles Gaetan Duval Airport","MU","FIMR"
-0.693342,73.155602,"Gan International Airport","MV","VRMG"
6.74422979354858,73.1705017089844,"Hanimaadhoo Airport","MV","VRMH"
1.85916996002197,73.5218963623047,"Kadhdhoo Airport","MV","VRMK"
4.19183015823364,73.5290985107422,"Malé International Airport","MV","VRMM"
0.488130986690521,72.9969024658203,"Kaadedhdhoo Airport","MV","VRMT"
3.47055555556,72.8358333333,"Villa Airport","MV","VRMV"
-15.6791000366211,34.9739990234375,"Chileka International Airport","MW","FWCL"
-12.5183,34.131901,"Dwangwa Airport","MW","FWDW"
-9.95357036590576,33.8930015563965,"Karonga Airport","MW","FWKA"
-13.7894001007,33.78099823,"Lilongwe International Airport","MW","FWKI"
-14.4829998016357,35.2669982910156,"Mangochi Airport","MW","FWMG"
-11.4447002410889,34.0117988586426,"Mzuzu Airport","MW","FWUU"
16.7570991516113,-99.7539978027344,"General Juan N Alvarez International Airport","MX","MMAA"
25.865601,-100.237,"Del Norte International Airport","MX","MMAN"
21.705601,-102.318001,"Jesús Terán Paredo International Airport","MX","MMAS"
15.7753,-96.262604,"Bahías de Huatulco International Airport","MX","MMBT"
18.8348007202148,-99.2612991333008,"General Mariano Matamoros Airport","MX","MMCB"
18.6536998748779,-91.7990036010742,"Ciudad del Carmen International Airport","MX","MMCE"
24.7644996643,-107.474998474,"Bachigualato Federal International Airport","MX","MMCL"
18.5046997070312,-88.3267974853516,"Chetumal International Airport","MX","MMCM"
27.392599105835,-109.833000183105,"Ciudad Obregón International Airport","MX","MMCN"
19.8167991638,-90.5002975464,"Ingeniero Alberto Acuña Ongay International Airport","MX","MMCP"
31.636100769043,-106.429000854492,"Abraham González International Airport","MX","MMCS"
20.6413002014,-88.4461975098,"Chichen Itza International Airport","MX","MMCT"
28.7028999329,-105.964996338,"General Roberto Fierro Villalobos International Airport","MX","MMCU"
23.7033004761,-98.9564971924,"General Pedro Jose Mendez International Airport","MX","MMCV"
20.546,-100.887001,"Captain Rogelio Castillo National Airport","MX","MMCY"
20.5223999023438,-86.9255981445312,"Cozumel International Airport","MX","MMCZ"
25.053801,-111.614998,"Ciudad Constitución Airport","MX","MMDA"
24.1242008209,-104.527999878,"General Guadalupe Victoria International Airport","MX","MMDO"
21.4195,-104.843002,"Amado Nervo National Airport","MX","MMEP"
20.5217990875244,-103.310997009277,"Don Miguel Hidalgo Y Costilla International Airport","MX","MMGL"
27.9689998626709,-110.925003051758,"General José María Yáñez International Airport","MX","MMGM"
29.0958995819,-111.047996521,"General Ignacio P. Garcia International Airport","MX","MMHO"
19.277,-103.577002,"Licenciado Miguel de la Madrid Airport","MX","MMIA"
25.5494995117188,-100.929000854492,"Plan De Guadalupe International Airport","MX","MMIO"
16.449301,-95.093697,"Ixtepec Airport","MX","MMIT"
19.4750995636,-96.7975006104,"El Lencero Airport","MX","MMJA"
18.0016994476,-102.221000671,"Lázaro Cárdenas Airport","MX","MMLC"
25.6851997375,-109.081001282,"Valle del Fuerte International Airport","MX","MMLM"
20.9935,-101.481003,"Del Bajío International Airport","MX","MMLO"
24.0727005005,-110.361999512,"Manuel Márquez de León International Airport","MX","MMLP"
25.989200592041,-111.347999572754,"Loreto International Airport","MX","MMLT"
25.7698993683,-97.5252990723,"General Servando Canales International Airport","MX","MMMA"
20.9370002747,-89.657699585,"Licenciado Manuel Crescencio Rejon Int Airport","MX","MMMD"
32.6306,-115.241997,"General Rodolfo Sánchez Taboada International Airport","MX","MMML"
19.849899292,-101.025001526,"General Francisco J. Mujica International Airport","MX","MMMM"
18.1033992767,-94.5807037354,"Minatitlán/Coatzacoalcos National Airport","MX","MMMT"
26.9557,-101.470001,"Monclova International Airport","MX","MMMV"
19.4363,-99.072098,"Licenciado Benito Juarez International Airport","MX","MMMX"
25.7784996033,-100.107002258,"General Mariano Escobedo International Airport","MX","MMMY"
23.1613998413,-106.26599884,"General Rafael Buelna International Airport","MX","MMMZ"
27.4438991547,-99.5705032349,"Quetzalcóatl International Airport","MX","MMNL"
16.9999008179,-96.726600647,"Xoxocotlán International Airport","MX","MMOX"
20.6026992798,-97.4608001709,"El Tajín National Airport","MX","MMPA"
19.1581001282,-98.3713989258,"Hermanos Serdán International Airport","MX","MMPB"
28.627399,-100.535004,"Piedras Negras International Airport","MX","MMPG"
19.3966999053955,-102.039001464844,"Licenciado y General Ignacio Lopez Rayon Airport","MX","MMPN"
20.6800994873047,-105.253997802734,"Licenciado Gustavo Díaz Ordaz International Airport","MX","MMPR"
15.8769,-97.089103,"Puerto Escondido International Airport","MX","MMPS"
20.6173,-100.185997,"Querétaro Intercontinental Airport","MX","MMQT"
26.0089,-98.2285,"General Lucio Blanco International Airport","MX","MMRX"
23.1518001556396,-109.721000671387,"Los Cabos International Airport","MX","MMSD"
22.947701,-109.936996,"Cabo San Lucas International Airport","MX","MMSL"
22.2542991638,-100.930999756,"Ponciano Arriaga International Airport","MX","MMSP"
16.739901,-93.173301,"Terán Air Base","MX","MMTB"
25.5683002472,-103.411003113,"Francisco Sarabia International Airport","MX","MMTC"
16.5636005402,-93.0224990845,"Angel Albino Corzo International Airport","MX","MMTG"
32.5410995483398,-116.970001220703,"General Abelardo L. Rodríguez International Airport","MX","MMTJ"
22.2964000702,-97.8658981323,"General Francisco Javier Mina International Airport","MX","MMTM"
19.3370990753,-99.5660018921,"Licenciado Adolfo Lopez Mateos International Airport","MX","MMTO"
14.7943000793,-92.3700027466,"Tapachula International Airport","MX","MMTP"
21.0365009308,-86.8770980835,"Cancún International Airport","MX","MMUN"
17.9969997406006,-92.8173980712891,"Carlos Rovirosa Pérez International Airport","MX","MMVA"
19.1459007263,-96.1873016357,"General Heriberto Jara International Airport","MX","MMVR"
22.8971004486,-102.68699646,"General Leobardo C. Ruiz International Airport","MX","MMZC"
17.601600647,-101.460998535,"Ixtapa Zihuatanejo International Airport","MX","MMZH"
19.1448001862,-104.558998108,"Playa De Oro International Airport","MX","MMZO"
3.12385010719,113.019996643,"Bintulu Airport","MY","WBGB"
1.48469996452332,110.34700012207,"Kuching International Airport","MY","WBGG"
4.80830001831055,115.01000213623,"Limbang Airport","MY","WBGJ"
4.17897987365723,114.329002380371,"Marudi Airport","MY","WBGM"
4.3220100402832,113.986999511719,"Miri Airport","MY","WBGR"
2.26160001754761,111.985000610352,"Sibu Airport","MY","WBGS"
3.73389005661011,115.478996276855,"Bario Airport","MY","WBGZ"
5.03224992752075,118.323997497559,"Lahad Datu Airport","MY","WBKD"
5.93721008300781,116.051002502441,"Kota Kinabalu International Airport","MY","WBKK"
5.30068016052246,115.25,"Labuan Airport","MY","WBKL"
5.90089988708496,118.05899810791,"Sandakan Airport","MY","WBKS"
4.32015991210938,118.127998352051,"Tawau Airport","MY","WBKW"
4.04832983016968,114.805000305176,"Mulu Airport","MY","WBMU"
2.04138994217,103.306999207,"Kluang Airport","MY","WMAP"
2.81818008422852,104.160003662109,"Pulau Tioman Airport","MY","WMBT"
6.18967008590698,100.398002624512,"Sultan Abdul Halim Airport","MY","WMKA"
5.46591997146606,100.390998840332,"Butterworth Airport","MY","WMKB"
6.16685009002686,102.292999267578,"Sultan Ismail Petra Airport","MY","WMKC"
3.77538990974426,103.208999633789,"Kuantan Airport","MY","WMKD"
4.5372200012207,103.427001953125,"Kerteh Airport","MY","WMKE"
4.56796979904175,101.092002868652,"Sultan Azlan Shah Airport","MY","WMKI"
1.64131,103.669998,"Senai International Airport","MY","WMKJ"
2.745579957962,101.70999908447,"Kuala Lumpur International Airport","MY","WMKK"
6.32973003387451,99.7286987304688,"Langkawi International Airport","MY","WMKL"
2.2633600235,102.251998901,"Malacca Airport","MY","WMKM"
5.38263988494873,103.102996826172,"Sultan Mahmud Airport","MY","WMKN"
5.29714012145996,100.277000427246,"Penang International Airport","MY","WMKP"
3.13057994842529,101.549003601074,"Sultan Abdul Aziz Shah International Airport","MY","WMSA"
-21.8533000946045,35.4383010864258,"Benguera Island Airport","MZ","BCW"
-21.5411,35.4729,"Bazaruto Island Airport","MZ","BZB"
-19.7964000701904,34.907600402832,"Beira Airport","MZ","FQBR"
-19.1513004302979,33.4290008544922,"Chimoio Airport","MZ","FQCH"
-23.8763999938965,35.4085006713867,"Inhambane Airport","MZ","FQIN"
-13.274,35.2663,"Lichinga Airport","MZ","FQLC"
-25.920799,32.572601,"Maputo Airport","MZ","FQMA"
-11.6729001998901,39.5630989074707,"Mueda Airport","MZ","FQMD"
-11.3618001937866,40.3549003601074,"Mocímboa da Praia Airport","MZ","FQMP"
-15.1056003570557,39.2817993164062,"Nampula Airport","MZ","FQNP"
-12.9917621612549,40.5240135192871,"Pemba Airport","MZ","FQPB"
-17.8554992675781,36.8690986633301,"Quelimane Airport","MZ","FQQL"
-16.1047992706299,33.6402015686035,"Chingozi Airport","MZ","FQTT"
-22.0184001922607,35.3133010864258,"Vilankulo Airport","MZ","FQVL"
-21.708,35.452801,"Indigo Bay Lodge Airport","MZ","IBL"
-21.0960998535156,167.804000854492,"Tiga Airport","NC","NWWA"
-19.7206001281738,163.660995483398,"Île Art - Waala Airport","NC","NWWC"
-21.0543003082275,164.837005615234,"Koné Airport","NC","NWWD"
-22.5888996124268,167.455993652344,"Île des Pins Airport","NC","NWWE"
-20.5463008880615,164.255996704102,"Koumac Airport","NC","NWWK"
-20.7747993469238,167.240005493164,"Lifou Airport","NC","NWWL"
-22.25830078125,166.473007202148,"Nouméa Magenta Airport","NC","NWWM"
-21.4817008972168,168.037994384766,"Maré Airport","NC","NWWR"
-20.7900009155273,165.259002685547,"Touho Airport","NC","NWWU"
-20.6406002044678,166.572998046875,"Ouvéa Airport","NC","NWWV"
-22.0146007537842,166.212997436523,"La Tontouta International Airport","NC","NWWW"
13.5024995803833,7.12674999237061,"Maradi Airport","NE","DRRM"
13.4815,2.18361,"Diori Hamani International Airport","NE","DRRN"
14.8756999969482,5.26535987854004,"Tahoua Airport","NE","DRRT"
16.9659996032715,8.00010967254639,"Mano Dayak International Airport","NE","DRZA"
13.7790002822876,8.98375988006592,"Zinder Airport","NE","DRZR"
-29.0415992736816,167.938995361328,"Norfolk Island International Airport","NF","YSNF"
9.00679016113281,7.26316976547241,"Nnamdi Azikiwe International Airport","NG","DNAA"
4.8725,8.093,"Akwa Ibom International Airport","NG","DNAI"
7.24673986434937,5.30101013183594,"Akure Airport","NG","DNAK"
6.204167,6.665278,"Asaba International Airport","NG","DNAS"
10.482833,9.744,"Sir Abubakar Tafawa Balewa International Airport","NG","DNBC"
6.31697988510132,5.59950017929077,"Benin Airport","NG","DNBE"
4.97601985931396,8.34720039367676,"Margaret Ekpo International Airport","NG","DNCA"
6.47426986694336,7.56196022033691,"Akanu Ibiam International Airport","NG","DNEN"
12.1717,6.69611,"Gusau Airport","NG","DNGU"
7.36246013641357,3.97832989692688,"Ibadan Airport","NG","DNIB"
8.44021034240723,4.49391984939575,"Ilorin International Airport","NG","DNIL"
5.4270601272583,7.20602989196777,"Sam Mbakwe International Airport","NG","DNIM"
9.63982963562012,8.86905002593994,"Yakubu Gowon Airport","NG","DNJO"
10.6960000991821,7.32010984420776,"Kaduna Airport","NG","DNKA"
12.0476,8.52462,"Mallam Aminu International Airport","NG","DNKN"
11.855299949646,13.0809001922607,"Maiduguri International Airport","NG","DNMA"
7.70388,8.61394,"Makurdi Airport","NG","DNMK"
6.57737016677856,3.32116007804871,"Murtala Muhammed International Airport","NG","DNMM"
9.65217018127441,6.4622597694397,"Minna Airport","NG","DNMN"
5.01549005508423,6.94959020614624,"Port Harcourt International Airport","NG","DNPO"
12.9162998199463,5.20719003677368,"Sadiq Abubakar III International Airport","NG","DNSO"
9.25755023956299,12.4303998947144,"Yola Airport","NG","DNYO"
11.1302,7.68581,"Zaria Airport","NG","DNZA"
10.2983333333,10.8963888889,"Gombe Lawanti International Airport","NG","NG-0003"
5.59611,5.81778,"Warri Airport","NG","NG-QRW"
11.9910001754761,-83.7741012573242,"Bluefields Airport","NI","MNBL"
12.1415004730225,-86.1681976318359,"Augusto C. Sandino (Managua) International Airport","NI","MNMG"
14.0472002029419,-83.3867034912109,"Puerto Cabezas Airport","NI","MNPC"
52.308601,4.76389,"Amsterdam Airport Schiphol","NL","EHAM"
51.255299,5.60139,"Budel Airfield Kempen","NL","EHBD"
50.911701,5.77014,"Maastricht Aachen Airport","NL","EHBK"
52.0606,5.87306,"Deelen Air Base","NL","EHDL"
51.5172996520996,5.85572004318237,"De Peel Air Base","NL","EHDP"
51.4500999451,5.37452983856,"Eindhoven Airport","NL","EHEH"
53.1197013855,6.57944011688,"Eelde Airport","NL","EHGG"
51.5674018859863,4.93182992935181,"Gilze Rijen Air Base","NL","EHGR"
52.9234008789062,4.78062009811401,"De Kooy Airport","NL","EHKD"
52.4603,5.52722,"Lelystad Airport","NL","EHLE"
53.2285995483398,5.76056003570557,"Leeuwarden Air Base","NL","EHLW"
51.956902,4.43722,"Rotterdam The Hague Airport","NL","EHRD"
52.275833,6.889167,"Twente Airport","NL","EHTW"
51.657222,5.7077778,"Volkel Air Base","NL","EHVK"
51.4491,4.34203,"Woensdrecht Air Base","NL","EHWO"
62.5625,6.11969995498657,"Ålesund Airport","NO","ENAL"
69.292503356934,16.144199371338,"Andøya Airport","NO","ENAN"
69.976097106934,23.371700286865,"Alta Airport","NO","ENAT"
65.461097717285,12.217499732971,"Brønnøysund Airport","NO","ENBN"
67.2692031860352,14.3653001785278,"Bodø Airport","NO","ENBO"
60.29339981,5.218140125,"Bergen Airport Flesland","NO","ENBR"
70.60050201416,29.691400527954,"Båtsfjord Airport","NO","ENBS"
70.871399,29.034201,"Berlevåg Airport","NO","ENBV"
58.204201,8.08537,"Kristiansand Airport","NO","ENCN"
69.055801391602,18.540399551392,"Bardufoss Airport","NO","ENDU"
67.967222,14.9925,"Engeløy Airport","NO","ENEN"
68.491302490234,16.678100585938,"Harstad/Narvik Airport, Evenes","NO","ENEV"
61.015598297119,9.2880601882935,"Leirin Airport","NO","ENFG"
61.583599090576,5.0247201919556,"Florø Airport","NO","ENFL"
60.193901062012,11.100399971008,"Oslo Gardermoen Airport","NO","ENGM"
59.34529876709,5.2083601951599,"Haugesund Airport","NO","ENHD"
70.679702758789,23.668600082397,"Hammerfest Airport","NO","ENHF"
71.009696960449,25.983600616455,"Valan Airport","NO","ENHV"
63.111801147461,7.824520111084,"Kristiansund Airport (Kvernberget)","NO","ENKB"
69.725799560547,29.891300201416,"Kirkenes Airport (Høybuktmoen)","NO","ENKR"
68.152496337891,13.609399795532,"Leknes Airport","NO","ENLK"
71.02970123291,27.826700210571,"Mehamn Airport","NO","ENMH"
62.744701385498,7.2624998092651,"Molde Airport","NO","ENML"
65.783996582031,13.214900016785,"Mosjøen Airport (Kjærstad)","NO","ENMS"
70.068801879883,24.973499298096,"Banak Airport","NO","ENNA"
68.436897277832,17.386699676514,"Narvik Framnes Airport","NO","ENNK"
59.565701,9.21222,"Notodden Airport","NO","ENNO"
63.6988983154297,9.60400009155273,"Ørland Airport","NO","ENOL"
62.180000305176,6.0741000175476,"Ørsta-Volda Airport, Hovden","NO","ENOV"
66.363899230957,14.301400184631,"Mo i Rana Airport, Røssvoll","NO","ENRA"
64.838302612305,11.14610004425,"Rørvik Airport, Ryum","NO","ENRM"
62.578399658203,11.342300415039,"Røros Airport","NO","ENRO"
59.378817,10.785439,"Moss Airport, Rygge","NO","ENRY"
78.246101379395,15.465600013733,"Svalbard Airport, Longyear","NO","ENSB"
68.243301391602,14.669199943542,"Svolvær Helle Airport","NO","ENSH"
68.578826904297,15.033416748047,"Stokmarknes Skagen Airport","NO","ENSK"
59.185001373291,9.56694030761719,"Skien Airport","NO","ENSN"
59.7919006347656,5.34084987640381,"Stord Airport","NO","ENSO"
69.786796569824,20.959400177002,"Sørkjosen Airport","NO","ENSR"
70.355400085449,31.044900894165,"Vardø Airport, Svartnes","NO","ENSS"
65.956802368164,12.468899726868,"Sandnessjøen Airport (Stokka)","NO","ENST"
69.6832962036133,18.9188995361328,"Tromsø Airport","NO","ENTC"
59.1866989136,10.258600235,"Sandefjord Airport, Torp","NO","ENTO"
63.4578018,10.9239998,"Trondheim Airport Værnes","NO","ENVA"
70.065299987793,29.844699859619,"Vadsø Airport","NO","ENVD"
58.876701354,5.6377801895,"Stavanger Airport Sola","NO","ENZV"
27.505685,83.416293,"Gautam Buddha Airport","NP","VNBW"
26.7087993622,85.9224014282,"Janakpur Airport","NP","VNJP"
27.6966,85.3591,"Tribhuvan International Airport","NP","VNKT"
28.1035995483398,81.6669998168945,"Nepalgunj Airport","NP","VNNG"
28.2008991241455,83.9821014404297,"Pokhara Airport","NP","VNPK"
27.3509,87.69525,"Taplejung Airport","NP","VNTJ"
26.4815006256104,87.2639999389648,"Biratnagar Airport","NP","VNVT"
-0.547458,166.919006,"Nauru International Airport","NR","ANYN"
-19.0790309906006,-169.925598144531,"Niue International Airport","NU","NIUE"
-37.0080986023,174.792007446,"Auckland International Airport","NZ","NZAA"
-38.7397003173828,176.083999633789,"Taupo Airport","NZ","NZAP"
-37.0297012329102,174.973007202148,"Ardmore Airport","NZ","NZAR"
-43.4893989562988,172.531997680664,"Christchurch International Airport","NZ","NZCH"
-43.810001373291,-176.457000732422,"Chatham Islands-Tuuta Airport","NZ","NZCI"
-45.9281005859375,170.197998046875,"Dunedin Airport","NZ","NZDN"
-38.6632995605469,177.977996826172,"Gisborne Airport","NZ","NZGS"
-43.9067001342773,170.128005981445,"Glentanner Airport","NZ","NZGT"
-42.7136001586914,170.985000610352,"Hokitika Airfield","NZ","NZHK"
-37.8666992188,175.332000732,"Hamilton International Airport","NZ","NZHN"
-35.2627983093262,173.912002563477,"Kerikeri Airport","NZ","NZKK"
-35.0699996948242,173.285003662109,"Kaitaia Airport","NZ","NZKT"
-45.2117004394531,169.373001098633,"Alexandra Airport","NZ","NZLX"
-43.7649993896484,170.132995605469,"Mount Cook Airport","NZ","NZMC"
-45.5331001281738,167.649993896484,"Manapouri Airport","NZ","NZMO"
-40.9733009338379,175.634002685547,"Hood Airport","NZ","NZMS"
-39.0085983276367,174.179000854492,"New Plymouth Airport","NZ","NZNP"
-39.465801,176.869995,"Hawke's Bay Airport","NZ","NZNR"
-41.2983016967773,173.220993041992,"Nelson Airport","NZ","NZNS"
-46.4123992919922,168.313003540039,"Invercargill Airport","NZ","NZNV"
-40.2060012817383,175.388000488281,"RNZAF Base Ohakea","NZ","NZOH"
-44.9700012207031,171.082000732422,"Oamaru Airport","NZ","NZOU"
-40.3205986022949,175.617004394531,"Palmerston North Airport","NZ","NZPM"
-40.9047012329102,174.988998413086,"Paraparaumu Airport","NZ","NZPP"
-45.0210990906,168.738998413,"Queenstown International Airport","NZ","NZQN"
-38.1091995239258,176.317001342773,"Rotorua Regional Airport","NZ","NZRO"
-37.6719017028809,176.195999145508,"Tauranga Airport","NZ","NZTG"
-44.3027992248535,171.225006103516,"Timaru Airport","NZ","NZTU"
-44.2350006104,170.117996216,"Pukaki Airport","NZ","NZUK"
-41.5182991027832,173.869995117188,"Woodbourne Airport","NZ","NZWB"
-44.722198486328,169.24600219727,"Wanaka Airport","NZ","NZWF"
-37.9206008911133,176.914001464844,"Whakatane Airport","NZ","NZWK"
-41.3272018433,174.804992676,"Wellington International Airport","NZ","NZWN"
-39.0069007873535,177.406997680664,"Wairoa Airport","NZ","NZWO"
-36.7877998352051,174.630004882812,"RNZAF Base Auckland-Whenuapai","NZ","NZWP"
-35.7682991027832,174.365005493164,"Whangarei Airport","NZ","NZWR"
-41.7380981445312,171.580993652344,"Westport Airport","NZ","NZWS"
-39.9622001647949,175.024993896484,"Wanganui Airport","NZ","NZWU"
19.501944,57.634167,"Duqm International Airport","OM","OM-0003"
23.640556,57.4875,"Rustaq Airport","OM","OM-0004"
26.1709995269775,56.2406005859375,"Khasab Air Base","OM","OOKB"
20.6753997802734,58.8904991149902,"Masirah Air Base","OM","OOMA"
23.5932998657227,58.2844009399414,"Muscat International Airport","OM","OOMS"
17.0387001037598,54.0913009643555,"Salalah Airport","OM","OOSA"
17.6660003662109,54.024600982666,"Thumrait Air Base","OM","OOTH"
9.34084987640381,-82.2508010864258,"Bocas Del Toro International Airport","PA","MPBO"
7.98784017562866,-80.4096984863281,"Alonso Valderrama Airport","PA","MPCE"
9.458962,-82.515062,"Cap Manuel Niño International Airport","PA","MPCH"
8.39099979400635,-82.4349975585938,"Enrique Malek International Airport","PA","MPDA"
9.35663986206055,-79.8674011230469,"Enrique Adolfo Jimenez Airport","PA","MPEJ"
8.97334003448486,-79.5556030273438,"Marcos A. Gelabert International Airport","PA","MPMG"
8.08559989929199,-80.9452972412109,"Ruben Cantu Airport","PA","MPSA"
9.0713596344,-79.3834991455,"Tocumen International Airport","PA","MPTO"
-10.7291,-73.766502,"Teniente General Gerardo Pérez Pinedo Airport","PE","SPAY"
-3.91686010361,-70.5082015991,"Caballococha Airport","PE","SPBC"
-11.411600112915,-69.4887008666992,"Iberia Airport","PE","SPBR"
-8.37794017791748,-74.5743026733398,"Cap FAP David Abenzur Rengifo International Airport","PE","SPCL"
-9.14960956573486,-78.5238037109375,"Teniente FAP Jaime A De Montreuil Morales Airport","PE","SPEO"
-6.78747987747192,-79.8281021118164,"Capitan FAP Jose A Quinones Gonzales International Airport","PE","SPHI"
-13.1548004150391,-74.2043991088867,"Coronel FAP Alfredo Mendivil Duarte Airport","PE","SPHO"
-9.34743976593018,-77.5983963012695,"Comandante FAP German Arias Graziani Airport","PE","SPHZ"
-12.0219,-77.114305,"Jorge Chávez International Airport","PE","SPIM"
-6.06786012649536,-77.1600036621094,"Juan Simons Vela Airport","PE","SPJA"
-5.59248,-78.774002,"Shumba Airport","PE","SPJE"
-7.16909980773926,-76.7285995483398,"Juanjui Airport","PE","SPJI"
-11.7831001282,-75.4733963013,"Francisco Carle Airport","PE","SPJJ"
-15.4671001434326,-70.158203125,"Inca Manco Capac International Airport","PE","SPJL"
-7.13918018341064,-78.4894027709961,"Mayor General FAP Armando Revoredo Iglesias Airport","PE","SPJR"
-17.6949996948242,-71.3440017700195,"Ilo Airport","PE","SPLO"
-3.55253005027771,-80.3814010620117,"Capitan FAP Pedro Canga Rodriguez Airport","PE","SPME"
-5.89377021789551,-76.1182022094727,"Moises Benzaquen Rengifo Airport","PE","SPMS"
-9.87880992889404,-76.2048034667969,"Alferez Fap David Figueroa Fernandini Airport","PE","SPNC"
-6.20180988311768,-77.8561019897461,"Chachapoyas Airport","PE","SPPY"
-3.78473997116089,-73.3087997436523,"Coronel FAP Francisco Secada Vignetta International Airport","PE","SPQT"
-16.3411006927,-71.5830993652,"Rodríguez Ballón International Airport","PE","SPQU"
-8.08141040802002,-79.1088027954102,"Capitan FAP Carlos Martinez De Pinillos International Airport","PE","SPRU"
-13.7448997497559,-76.2202987670898,"Capitán FAP Renán Elías Olivera International Airport","PE","SPSO"
-6.50873994827271,-76.3731994628906,"Cadete FAP Guillermo Del Castillo Paredes Airport","PE","SPST"
-18.0533008575,-70.2758026123,"Coronel FAP Carlos Ciriani Santa Rosa International Airport","PE","SPTN"
-12.6135997772,-69.2285995483,"Padre Aldamiz International Airport","PE","SPTU"
-5.20574998856,-80.6164016724,"Capitán FAP Guillermo Concha Iberico International Airport","PE","SPUR"
-4.5766401290894,-81.254096984863,"Capitan Montes Airport","PE","SPYL"
-14.8540000916,-74.9615020752,"Maria Reiche Neuman Airport","PE","SPZA"
-13.5356998444,-71.9387969971,"Alejandro Velasco Astete International Airport","PE","SPZO"
-17.553699,-149.606995,"Faa'a International Airport","PF","NTAA"
-22.4340991973877,-151.360992431641,"Rurutu Airport","PF","NTAR"
-23.3654003143311,-149.524002075195,"Tubuai Airport","PF","NTAT"
-17.3526000976562,-145.509994506836,"Anaa Airport","PF","NTGA"
-15.819899559021,-140.886993408203,"Fangatau Airport","PF","NTGB"
-15.1196002960205,-148.231002807617,"Tikehau Airport","PF","NTGC"
-18.4659004211426,-136.440002441406,"Reao Airport","PF","NTGE"
-16.0541000366211,-145.656997680664,"Fakarava Airport","PF","NTGF"
-14.4368000030518,-146.070007324219,"Manihi Airport","PF","NTGI"
-23.0799007415771,-134.889999389648,"Totegegie Airport","PF","NTGJ"
-15.6632995605469,-146.884994506836,"Kaukura Airport","PF","NTGK"
-16.5839004516602,-143.658004760742,"Makemo Airport","PF","NTGM"
-14.8094997406006,-138.813003540039,"Puka Puka Airport","PF","NTGP"
